Measure,Count,sum,Mean,Min,Max,Range,Variance,Std. Dev
Player 0 takes BLACK tiles from factory 1 to pattern line 1,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081637,0.328260722659316
Player 0 takes BLUE tiles from factory 1 to pattern line 3,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
Player 0 takes RED tiles from factory 1 to pattern line 0,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081637,0.328260722659316
Player 1 takes RED tiles from factory 1 to pattern line 3,50.0,6.0,0.12,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
Player 1 takes RED tiles from factory 0 to floor line,50.0,6.0,0.12,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
Player 1 takes BLUE tiles from factory 1 to pattern line 4,50.0,6.0,0.11999999999999998,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
Player 1 takes RED tiles from factory 3 to floor line,50.0,6.0,0.11999999999999998,0.0,2.0,2.0,0.1485714285714286,0.3854496446637727
Player 1 takes BLACK tiles from factory 4 to pattern line 1,50.0,6.0,0.11999999999999998,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
Player 0 takes WHITE tiles from factory 4 to pattern line 0,50.0,6.0,0.11999999999999998,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
Player 0 takes RED tiles from factory 0 to pattern line 4,50.0,6.0,0.11999999999999998,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
Player 0 takes YELLOW tiles from factory 0 to pattern line 0,50.0,6.0,0.11999999999999998,0.0,1.0,1.0,0.10775510204081631,0.3282607226593159
Player 1 takes WHITE tiles from factory 4 to pattern line 2,50.0,5.0,0.10000000000000006,0.0,1.0,1.0,0.09183673469387756,0.30304576336566325
Player 1 takes BLUE tiles from factory 3 to pattern line 1,50.0,5.0,0.10000000000000005,0.0,1.0,1.0,0.09183673469387757,0.30304576336566325
Player 0 takes BLACK tiles from factory 1 to pattern line 3,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387758,0.3030457633656633
Player 1 takes BLUE tiles from factory 0 to pattern line 4,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387757,0.30304576336566325
Player 1 takes RED tiles from factory 3 to pattern line 0,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387758,0.3030457633656633
Player 1 takes WHITE tiles from factory 0 to floor line,50.0,5.0,0.10000000000000003,0.0,2.0,2.0,0.1326530612244898,0.3642156795423418
Player 1 takes YELLOW tiles from factory 0 to pattern line 2,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387756,0.30304576336566325
Player 0 takes BLUE tiles from factory 3 to pattern line 4,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387758,0.3030457633656633
Player 1 takes WHITE tiles from factory 0 to pattern line 2,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387757,0.30304576336566325
Player 0 takes BLUE tiles from factory 0 to pattern line 2,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387758,0.3030457633656633
Player 1 takes YELLOW tiles from factory 4 to pattern line 3,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387758,0.3030457633656633
Player 0 takes RED tiles from factory 4 to pattern line 1,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387756,0.30304576336566325
Player 0 takes WHITE tiles from factory 1 to pattern line 3,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387758,0.3030457633656633
Player 0 takes BLUE tiles from factory 4 to pattern line 1,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387757,0.30304576336566325
Player 0 takes BLACK tiles from factory 3 to pattern line 1,50.0,5.0,0.10000000000000002,0.0,1.0,1.0,0.09183673469387757,0.30304576336566325
